ilan_id,id,Aciklama_Yetenek_Eslesme_Sayisi,Aciklama_Yetenek_Eslesen_Kelimeler,Aciklama_Dil_Eslesme_Sayisi,Aciklama_Dil_Eslesen_Kelimeler,Konum_Eslesme_Sayisi,Konum_Eslesen_Kelimeler,Egitim_Eslesme_Sayisi,Egitim_Eslesen_Kelimeler,Deneyim_Eslesme
371,16,0,,0,,1,i̇stanbul,0,,1
371,8,0,,0,,0,,0,,1
371,11,0,,0,,0,,0,,1
371,12,0,,0,,1,i̇stanbul,0,,1
372,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
372,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
372,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
372,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
372,5,0,,1,i̇ngilizce,0,,0,,1
372,6,0,,0,,0,,1,lisans,1
372,7,0,,0,,0,,1,lisans,1
372,12,0,,0,,0,,1,lisans,1
372,13,0,,0,,1,i̇stanbul,0,,1
372,14,0,,0,,1,i̇stanbul,1,lisans,1
372,15,0,,0,,1,i̇stanbul,1,lisans,1
372,16,0,,0,,1,i̇stanbul,0,,1
372,8,0,,0,,0,,1,lisans,1
372,11,0,,1,i̇ngilizce,0,,1,lisans,1
372,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
373,1,2,"sql, java",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
373,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
373,3,1,ms,1,i̇ngilizce,1,i̇stanbul,0,,1
373,4,4,"java, bilgisayar, çözme, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
373,5,4,"pl, sql, c, java",1,i̇ngilizce,0,,0,,1
373,6,1,i̇nsan,0,,0,,1,lisans,1
373,7,0,,0,,0,,1,lisans,1
373,12,2,"sql, java",0,,0,,1,lisans,1
373,13,2,"sql, java",0,,1,i̇stanbul,0,,1
373,14,1,sql,0,,1,i̇stanbul,1,lisans,1
373,15,2,"sql, java",0,,1,i̇stanbul,1,lisans,1
373,16,1,sql,0,,1,i̇stanbul,0,,1
373,8,0,,0,,0,,1,lisans,1
373,11,1,sql,1,i̇ngilizce,0,,1,lisans,1
373,12,2,"sql, java",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
374,1,0,,0,,1,i̇stanbul,1,lisans,1
374,2,1,iş,0,,1,i̇stanbul,1,lisans,1
374,3,2,"office, ms",0,,1,i̇stanbul,0,,0
374,4,2,"çözme, problem",0,,1,i̇stanbul,1,lisans,1
374,5,0,,0,,0,,1,lisansüstü,0
374,6,0,,0,,0,,1,lisans,1
374,7,1,bilgisi,0,,0,,1,lisans,1
374,12,0,,0,,0,,1,lisans,1
374,13,0,,0,,1,i̇stanbul,1,lisansüstü,1
374,14,0,,0,,1,i̇stanbul,1,lisans,1
374,15,0,,0,,1,i̇stanbul,1,lisans,1
374,16,0,,0,,1,i̇stanbul,0,,1
374,8,0,,0,,0,,1,lisans,1
374,11,0,,1,fransızca,0,,1,lisans,1
374,12,0,,0,,1,i̇stanbul,1,lisans,1
375,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
375,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
375,3,2,"office, ms",1,i̇ngilizce,1,i̇stanbul,0,,1
375,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
375,5,0,,1,i̇ngilizce,0,,0,,1
375,6,0,,0,,0,,1,lisans,1
375,7,0,,0,,0,,1,lisans,1
375,12,0,,0,,0,,1,lisans,1
375,13,0,,0,,1,i̇stanbul,0,,1
375,14,0,,0,,1,i̇stanbul,1,lisans,1
375,15,0,,0,,1,i̇stanbul,1,lisans,1
375,16,0,,0,,1,i̇stanbul,0,,1
375,8,0,,0,,0,,1,lisans,1
375,11,0,,1,i̇ngilizce,0,,1,lisans,1
375,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
376,1,0,,0,,0,,0,,1
376,2,0,,0,,0,,0,,1
376,3,0,,0,,0,,0,,0
376,4,0,,0,,0,,0,,1
376,5,0,,0,,0,,0,,0
376,6,0,,0,,0,,0,,1
376,7,0,,0,,0,,0,,1
376,12,0,,0,,0,,0,,1
376,13,0,,0,,0,,0,,1
376,14,0,,0,,0,,0,,1
376,15,0,,0,,0,,0,,0
376,16,0,,0,,0,,0,,0
376,8,0,,0,,0,,0,,1
376,11,0,,0,,0,,0,,1
376,12,0,,0,,0,,0,,0
377,1,0,,0,,1,i̇stanbul,1,lisans,1
377,2,0,,0,,1,i̇stanbul,1,lisans,1
377,3,0,,0,,1,i̇stanbul,0,,1
377,4,0,,0,,1,i̇stanbul,1,lisans,1
377,5,0,,0,,0,,0,,1
377,6,0,,0,,0,,1,lisans,1
377,7,0,,0,,0,,1,lisans,1
377,12,0,,0,,0,,1,lisans,1
377,13,0,,0,,1,i̇stanbul,0,,1
377,14,0,,0,,1,i̇stanbul,1,lisans,1
377,15,0,,0,,1,i̇stanbul,1,lisans,1
377,16,0,,0,,1,i̇stanbul,0,,1
377,8,0,,0,,0,,1,lisans,1
377,11,0,,0,,0,,1,lisans,1
377,12,0,,0,,1,i̇stanbul,1,lisans,1
378,1,1,analizi,0,,0,,0,,1
378,2,1,iş,0,,0,,0,,1
378,3,3,"office, iletişim, ms",0,,0,,0,,1
378,4,2,"çözme, problem",0,,0,,0,,1
378,5,0,,0,,0,,0,,1
378,6,1,iletişim,0,,0,,0,,1
378,7,0,,0,,0,,0,,1
378,12,0,,0,,0,,0,,1
378,13,0,,0,,0,,0,,1
378,14,0,,0,,0,,0,,1
378,15,0,,0,,0,,0,,1
378,16,0,,0,,0,,1,önlisans,1
378,8,0,,0,,0,,0,,1
378,11,0,,0,,0,,0,,1
378,12,0,,0,,0,,0,,1
379,1,0,,0,,1,i̇stanbul,1,lisans,1
379,2,1,iş,0,,1,i̇stanbul,1,lisans,0
379,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,0
379,4,2,"çözme, problem",0,,1,i̇stanbul,1,lisans,1
379,5,0,,0,,0,,0,,0
379,6,1,iletişim,0,,0,,1,lisans,0
379,7,1,bilgisi,1,ingilizce,0,,1,lisans,0
379,12,0,,1,ingilizce,0,,1,lisans,1
379,13,0,,1,ingilizce,1,i̇stanbul,0,,0
379,14,0,,1,ingilizce,1,i̇stanbul,1,lisans,1
379,15,0,,1,ingilizce,1,i̇stanbul,1,lisans,0
379,16,0,,1,ingilizce,1,i̇stanbul,0,,0
379,8,0,,1,ingilizce,0,,1,lisans,0
379,11,0,,0,,0,,1,lisans,1
379,12,0,,0,,1,i̇stanbul,1,lisans,0
380,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
380,2,1,kalite,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
380,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,0
380,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
380,5,0,,1,i̇ngilizce,0,,0,,0
380,6,3,"iletişim, ilişkileri, i̇nsan",0,,0,,1,lisans,0
380,7,0,,0,,0,,1,lisans,0
380,12,0,,0,,0,,1,lisans,0
380,13,0,,0,,1,i̇stanbul,0,,0
380,14,0,,0,,1,i̇stanbul,1,lisans,0
380,15,0,,0,,1,i̇stanbul,1,lisans,1
380,16,0,,0,,1,i̇stanbul,0,,1
380,8,0,,0,,0,,1,lisans,0
380,11,0,,1,i̇ngilizce,0,,1,lisans,1
380,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
381,1,0,,0,,1,i̇stanbul,1,lisans,1
381,2,0,,0,,1,i̇stanbul,1,lisans,1
381,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,1
381,4,0,,0,,1,i̇stanbul,1,lisans,1
381,5,0,,0,,0,,0,,1
381,6,1,iletişim,0,,0,,1,lisans,1
381,7,1,analiz,0,,0,,1,lisans,1
381,12,0,,0,,0,,1,lisans,1
381,13,0,,0,,1,i̇stanbul,0,,1
381,14,0,,0,,1,i̇stanbul,1,lisans,1
381,15,0,,0,,1,i̇stanbul,1,lisans,1
381,16,0,,0,,1,i̇stanbul,0,,1
381,8,0,,0,,0,,1,lisans,1
381,11,0,,0,,0,,1,lisans,1
381,12,0,,0,,1,i̇stanbul,1,lisans,1
382,1,0,,0,,0,,0,,1
382,2,1,iş,0,,0,,0,,1
382,3,0,,0,,0,,1,lise,1
382,4,0,,0,,0,,0,,1
382,5,0,,0,,0,,0,,1
382,6,1,i̇nsan,0,,0,,0,,1
382,7,0,,0,,0,,0,,1
382,12,0,,0,,0,,0,,1
382,13,0,,0,,0,,0,,1
382,14,0,,0,,0,,0,,1
382,15,0,,0,,0,,0,,1
382,16,0,,0,,0,,0,,1
382,8,0,,0,,0,,0,,1
382,11,0,,0,,0,,0,,1
382,12,0,,0,,0,,0,,1
383,1,2,"sql, veri",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
383,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
383,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
383,4,4,"çözme, bilgisayar, problem, oracle",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
383,5,2,"sql, oracle",1,i̇ngilizce,0,,0,,1
383,6,0,,0,,0,,1,lisans,1
383,7,0,,0,,0,,1,lisans,1
383,12,2,"sql, oracle",0,,0,,1,lisans,1
383,13,2,"sql, oracle",0,,1,i̇stanbul,0,,1
383,14,2,"sql, oracle",0,,1,i̇stanbul,1,lisans,1
383,15,2,"sql, oracle",0,,1,i̇stanbul,1,lisans,1
383,16,2,"sql, oracle",0,,1,i̇stanbul,0,,1
383,8,0,,0,,0,,1,lisans,1
383,11,1,sql,1,i̇ngilizce,0,,1,lisans,1
383,12,3,"sql, linux, oracle",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
384,1,0,,0,,1,i̇stanbul,0,,1
384,2,0,,0,,1,i̇stanbul,0,,1
384,3,1,iletişim,0,,1,i̇stanbul,1,lise,1
384,4,0,,0,,1,i̇stanbul,0,,1
384,5,0,,0,,0,,0,,1
384,6,1,iletişim,0,,0,,0,,1
384,7,0,,0,,0,,0,,1
384,12,0,,0,,0,,0,,1
384,13,0,,0,,1,i̇stanbul,0,,1
384,14,0,,0,,1,i̇stanbul,0,,1
384,15,0,,0,,1,i̇stanbul,0,,1
384,16,0,,0,,1,i̇stanbul,0,,1
384,8,0,,0,,0,,0,,1
384,11,0,,0,,0,,0,,1
384,12,0,,0,,1,i̇stanbul,0,,1
385,1,1,veri,0,,0,,0,,1
385,2,2,"iş, güvenliği",0,,0,,0,,1
385,3,2,"office, ms",0,,0,,1,lise,1
385,4,0,,0,,0,,0,,1
385,5,0,,0,,0,,0,,1
385,6,1,i̇nsan,0,,0,,0,,1
385,7,0,,0,,0,,0,,1
385,12,0,,0,,0,,0,,1
385,13,0,,0,,0,,0,,1
385,14,0,,0,,0,,0,,1
385,15,0,,0,,0,,0,,1
385,16,0,,0,,0,,0,,1
385,8,0,,0,,0,,0,,1
385,11,0,,0,,0,,0,,1
385,12,0,,0,,0,,0,,1
386,1,0,,0,,0,,0,,1
386,2,0,,0,,0,,0,,1
386,3,1,iletişim,0,,0,,0,,1
386,4,1,bilgisayar,0,,0,,0,,1
386,5,0,,0,,0,,0,,1
386,6,2,"iletişim, i̇nsan",0,,0,,0,,1
386,7,0,,0,,0,,0,,1
386,12,0,,0,,0,,0,,1
386,13,0,,0,,0,,0,,1
386,14,0,,0,,0,,0,,1
386,15,0,,0,,0,,0,,1
386,16,0,,0,,0,,1,önlisans,1
386,8,0,,0,,0,,0,,1
386,11,0,,0,,0,,0,,1
386,12,0,,0,,0,,0,,1
387,1,0,,0,,0,,0,,1
387,2,1,iş,0,,0,,0,,0
387,3,3,"office, iletişim, ms",0,,0,,1,lise,0
387,4,1,bilgisayar,0,,0,,0,,1
387,5,0,,0,,0,,0,,0
387,6,1,iletişim,0,,0,,0,,0
387,7,0,,0,,0,,0,,0
387,12,0,,0,,0,,0,,1
387,13,0,,0,,0,,0,,0
387,14,0,,0,,0,,0,,1
387,15,0,,0,,0,,0,,0
387,16,0,,0,,0,,0,,0
387,8,0,,0,,0,,0,,0
387,11,0,,0,,0,,0,,1
387,12,0,,0,,0,,0,,0
388,1,0,,0,,1,i̇stanbul,0,,1
388,2,0,,0,,1,i̇stanbul,0,,1
388,3,0,,0,,1,i̇stanbul,1,lise,1
388,4,0,,0,,1,i̇stanbul,0,,1
388,5,0,,0,,0,,0,,1
388,6,0,,0,,0,,0,,1
388,7,0,,0,,0,,0,,1
388,12,0,,0,,0,,0,,1
388,13,0,,0,,1,i̇stanbul,0,,1
388,14,0,,0,,1,i̇stanbul,0,,1
388,15,0,,0,,1,i̇stanbul,0,,1
388,16,0,,0,,1,i̇stanbul,0,,1
388,8,0,,0,,0,,0,,1
388,11,0,,0,,0,,0,,1
388,12,0,,0,,1,i̇stanbul,0,,1
389,1,0,,0,,1,i̇stanbul,1,lisans,1
389,2,0,,0,,1,i̇stanbul,1,lisans,0
389,3,0,,0,,1,i̇stanbul,0,,0
389,4,0,,0,,1,i̇stanbul,1,lisans,1
389,5,0,,0,,0,,1,lisansüstü,0
389,6,0,,0,,0,,1,lisans,0
389,7,0,,0,,0,,1,lisans,0
389,12,0,,0,,0,,1,lisans,1
389,13,0,,0,,1,i̇stanbul,1,lisansüstü,0
389,14,0,,0,,1,i̇stanbul,1,lisans,1
389,15,0,,0,,1,i̇stanbul,1,lisans,0
389,16,0,,0,,1,i̇stanbul,0,,0
389,8,0,,0,,0,,1,lisans,0
389,11,0,,0,,0,,1,lisans,1
389,12,0,,0,,1,i̇stanbul,1,lisans,0
390,1,0,,0,,1,i̇stanbul,1,lisans,1
390,2,0,,0,,1,i̇stanbul,1,lisans,1
390,3,2,"office, ms",0,,1,i̇stanbul,0,,1
390,4,0,,0,,1,i̇stanbul,1,lisans,1
390,5,0,,0,,0,,0,,1
390,6,0,,0,,0,,1,lisans,1
390,7,0,,0,,0,,1,lisans,1
390,12,0,,0,,0,,1,lisans,1
390,13,0,,0,,1,i̇stanbul,0,,1
390,14,0,,0,,1,i̇stanbul,1,lisans,1
390,15,0,,0,,1,i̇stanbul,1,lisans,1
390,16,0,,0,,1,i̇stanbul,0,,1
390,8,0,,0,,0,,1,lisans,1
390,11,0,,0,,0,,1,lisans,1
390,12,0,,0,,1,i̇stanbul,1,lisans,1
391,1,0,,1,i̇ngilizce,0,,1,lisans,0
391,2,2,"iş, kalite",1,i̇ngilizce,0,,1,lisans,0
391,3,3,"office, iletişim, ms",1,i̇ngilizce,0,,0,,0
391,4,1,geliştirme,1,i̇ngilizce,0,,1,lisans,0
391,5,0,,1,i̇ngilizce,0,,1,lisansüstü,0
391,6,1,iletişim,0,,0,,1,lisans,0
391,7,0,,0,,0,,1,lisans,0
391,12,0,,0,,0,,1,lisans,0
391,13,0,,0,,0,,1,lisansüstü,0
391,14,0,,0,,0,,1,lisans,0
391,15,0,,0,,0,,1,lisans,0
391,16,0,,0,,0,,0,,0
391,8,0,,0,,0,,1,lisans,0
391,11,0,,1,i̇ngilizce,0,,1,lisans,0
391,12,0,,1,i̇ngilizce,0,,1,lisans,0
392,1,0,,1,i̇ngilizce,0,,1,lisans,1
392,2,0,,1,i̇ngilizce,0,,1,lisans,1
392,3,0,,1,i̇ngilizce,0,,0,,1
392,4,2,"çözme, problem",1,i̇ngilizce,0,,1,lisans,1
392,5,0,,1,i̇ngilizce,0,,0,,1
392,6,0,,0,,0,,1,lisans,1
392,7,0,,0,,0,,1,lisans,1
392,12,0,,0,,0,,1,lisans,1
392,13,0,,0,,0,,0,,1
392,14,0,,0,,0,,1,lisans,1
392,15,0,,0,,0,,1,lisans,1
392,16,0,,0,,0,,0,,1
392,8,0,,0,,0,,1,lisans,1
392,11,0,,1,i̇ngilizce,0,,1,lisans,1
392,12,0,,1,i̇ngilizce,0,,1,lisans,1
393,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
393,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
393,3,1,office,1,i̇ngilizce,1,i̇stanbul,0,,1
393,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
393,5,0,,1,i̇ngilizce,0,,0,,1
393,6,1,ilişkileri,0,,0,,0,,1
393,7,0,,0,,0,,0,,1
393,12,0,,0,,0,,0,,1
393,13,0,,0,,1,i̇stanbul,0,,1
393,14,0,,0,,1,i̇stanbul,0,,1
393,15,0,,0,,1,i̇stanbul,0,,1
393,16,0,,0,,1,i̇stanbul,1,önlisans,1
393,8,0,,0,,0,,0,,1
393,11,0,,1,i̇ngilizce,0,,0,,1
393,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
394,1,0,,0,,0,,0,,1
394,2,0,,0,,0,,0,,1
394,3,1,iletişim,0,,0,,0,,1
394,4,2,"çözme, problem",0,,0,,0,,1
394,5,0,,0,,0,,0,,1
394,6,3,"iletişim, ilişkileri, i̇nsan",0,,0,,0,,1
394,7,0,,0,,0,,0,,1
394,12,0,,0,,0,,0,,1
394,13,0,,0,,0,,0,,1
394,14,0,,0,,0,,0,,1
394,15,0,,0,,0,,0,,1
394,16,0,,0,,0,,1,önlisans,1
394,8,0,,0,,0,,0,,1
394,11,0,,0,,0,,0,,1
394,12,0,,0,,0,,0,,1
395,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
395,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
395,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
395,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
395,5,0,,1,i̇ngilizce,0,,0,,1
395,6,1,i̇nsan,0,,0,,0,,1
395,7,0,,0,,0,,0,,1
395,12,0,,0,,0,,0,,1
395,13,0,,0,,1,i̇stanbul,0,,1
395,14,0,,0,,1,i̇stanbul,0,,1
395,15,0,,0,,1,i̇stanbul,0,,1
395,16,0,,0,,1,i̇stanbul,1,önlisans,1
395,8,0,,0,,0,,0,,1
395,11,0,,1,i̇ngilizce,0,,0,,1
395,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
396,1,0,,0,,0,,0,,1
396,2,0,,0,,0,,0,,1
396,3,0,,0,,0,,1,lise,1
396,4,0,,0,,0,,0,,1
396,5,0,,0,,0,,0,,1
396,6,0,,0,,0,,0,,1
396,7,0,,0,,0,,0,,1
396,12,0,,0,,0,,0,,1
396,13,0,,0,,0,,0,,1
396,14,0,,0,,0,,0,,1
396,15,0,,0,,0,,0,,1
396,16,0,,0,,0,,0,,1
396,8,0,,0,,0,,0,,1
396,11,0,,0,,0,,0,,1
396,12,0,,0,,0,,0,,1
397,1,0,,1,i̇ngilizce,0,,0,,1
397,2,0,,1,i̇ngilizce,0,,0,,1
397,3,1,iletişim,1,i̇ngilizce,0,,1,lise,1
397,4,0,,1,i̇ngilizce,0,,0,,1
397,5,0,,1,i̇ngilizce,0,,0,,1
397,6,2,"iletişim, i̇nsan",0,,0,,0,,1
397,7,1,bilgisi,1,ingilizce,0,,0,,1
397,12,0,,1,ingilizce,0,,0,,1
397,13,0,,1,ingilizce,0,,0,,1
397,14,0,,1,ingilizce,0,,0,,1
397,15,0,,1,ingilizce,0,,0,,1
397,16,0,,1,ingilizce,0,,0,,1
397,8,0,,1,ingilizce,0,,0,,1
397,11,0,,1,i̇ngilizce,0,,0,,1
397,12,0,,1,i̇ngilizce,0,,0,,1
398,1,1,veri,1,i̇ngilizce,0,,1,lisans,1
398,2,0,,1,i̇ngilizce,0,,1,lisans,0
398,3,0,,1,i̇ngilizce,0,,0,,0
398,4,3,"geliştirme, yazılım, bilgisayar",1,i̇ngilizce,0,,1,lisans,1
398,5,1,c,1,i̇ngilizce,0,,1,lisansüstü,0
398,6,0,,0,,0,,1,lisans,0
398,7,2,"bilgisi, analiz",0,,0,,1,lisans,0
398,12,0,,0,,0,,1,lisans,1
398,13,0,,0,,0,,1,lisansüstü,0
398,14,0,,0,,0,,1,lisans,1
398,15,0,,0,,0,,1,lisans,1
398,16,0,,0,,0,,0,,1
398,8,0,,0,,0,,1,lisans,0
398,11,0,,1,i̇ngilizce,0,,1,lisans,1
398,12,0,,1,i̇ngilizce,0,,1,lisans,1
399,1,0,,0,,0,,1,lisans,0
399,2,0,,0,,0,,1,lisans,0
399,3,0,,0,,0,,0,,0
399,4,0,,0,,0,,1,lisans,1
399,5,0,,0,,0,,0,,0
399,6,0,,0,,0,,1,lisans,0
399,7,1,bilgisi,0,,0,,1,lisans,0
399,12,0,,0,,0,,1,lisans,0
399,13,0,,0,,0,,0,,0
399,14,0,,0,,0,,1,lisans,0
399,15,0,,0,,0,,1,lisans,1
399,16,0,,0,,0,,0,,1
399,8,0,,0,,0,,1,lisans,0
399,11,0,,0,,0,,1,lisans,1
399,12,0,,0,,0,,1,lisans,1
400,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
400,2,1,kalite,1,i̇ngilizce,1,i̇stanbul,0,,1
400,3,0,,1,i̇ngilizce,1,i̇stanbul,1,lise,1
400,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
400,5,0,,1,i̇ngilizce,0,,0,,1
400,6,0,,0,,0,,0,,1
400,7,0,,0,,0,,0,,1
400,12,0,,0,,0,,0,,1
400,13,0,,0,,1,i̇stanbul,0,,1
400,14,0,,0,,1,i̇stanbul,0,,1
400,15,0,,0,,1,i̇stanbul,0,,1
400,16,0,,0,,1,i̇stanbul,0,,1
400,8,0,,0,,0,,0,,1
400,11,0,,1,i̇ngilizce,0,,0,,1
400,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
401,1,0,,0,,1,i̇stanbul,1,lisans,1
401,2,0,,0,,1,i̇stanbul,1,lisans,1
401,3,2,"office, ms",0,,1,i̇stanbul,0,,1
401,4,0,,0,,1,i̇stanbul,1,lisans,1
401,5,0,,0,,0,,0,,1
401,6,0,,0,,0,,1,lisans,1
401,7,0,,0,,0,,1,lisans,1
401,12,0,,0,,0,,1,lisans,1
401,13,0,,0,,1,i̇stanbul,0,,1
401,14,0,,0,,1,i̇stanbul,1,lisans,1
401,15,0,,0,,1,i̇stanbul,1,lisans,1
401,16,0,,0,,1,i̇stanbul,0,,1
401,8,0,,0,,0,,1,lisans,1
401,11,0,,0,,0,,1,lisans,1
401,12,0,,0,,1,i̇stanbul,1,lisans,1
402,1,0,,0,,0,,1,lisans,1
402,2,0,,0,,0,,1,lisans,1
402,3,2,"office, ms",0,,0,,0,,1
402,4,0,,0,,0,,1,lisans,1
402,5,0,,0,,0,,0,,1
402,6,0,,0,,0,,1,lisans,1
402,7,1,statik,0,,0,,1,lisans,1
402,12,0,,0,,0,,1,lisans,1
402,13,0,,0,,0,,0,,1
402,14,0,,0,,0,,1,lisans,1
402,15,0,,0,,0,,1,lisans,1
402,16,0,,0,,0,,0,,1
402,8,0,,0,,0,,1,lisans,1
402,11,0,,0,,0,,1,lisans,1
402,12,0,,0,,0,,1,lisans,1
403,1,0,,1,i̇ngilizce,0,,1,lisans,1
403,2,1,kalite,1,i̇ngilizce,0,,1,lisans,1
403,3,1,iletişim,1,i̇ngilizce,0,,0,,0
403,4,0,,1,i̇ngilizce,0,,1,lisans,1
403,5,0,,1,i̇ngilizce,0,,0,,0
403,6,2,"iletişim, ilişkileri",0,,0,,1,lisans,1
403,7,0,,0,,0,,1,lisans,1
403,12,0,,0,,0,,1,lisans,1
403,13,0,,0,,0,,0,,1
403,14,0,,0,,0,,1,lisans,1
403,15,0,,0,,0,,1,lisans,0
403,16,0,,0,,0,,0,,1
403,8,0,,0,,0,,1,lisans,1
403,11,0,,1,i̇ngilizce,0,,1,lisans,1
403,12,0,,1,i̇ngilizce,0,,1,lisans,0
404,1,2,"sql, react",1,i̇ngilizce,0,,1,lisans,1
404,2,1,kalite,1,i̇ngilizce,0,,1,lisans,1
404,3,1,iletişim,1,i̇ngilizce,0,,0,,1
404,4,3,"geliştirme, yazılım, oracle",1,i̇ngilizce,0,,1,lisans,1
404,5,3,"pl, sql, oracle",1,i̇ngilizce,0,,0,,1
404,6,1,iletişim,0,,0,,1,lisans,1
404,7,0,,0,,0,,1,lisans,1
404,12,2,"sql, oracle",0,,0,,1,lisans,1
404,13,2,"sql, oracle",0,,0,,0,,1
404,14,2,"sql, oracle",0,,0,,1,lisans,1
404,15,2,"sql, oracle",0,,0,,1,lisans,1
404,16,2,"sql, oracle",0,,0,,0,,1
404,8,0,,0,,0,,1,lisans,1
404,11,1,sql,1,i̇ngilizce,0,,1,lisans,1
404,12,2,"sql, oracle",1,i̇ngilizce,0,,1,lisans,1
405,1,0,,0,,1,i̇stanbul,1,lisans,1
405,2,2,"iş, güvenliği",0,,1,i̇stanbul,1,lisans,1
405,3,1,office,0,,1,i̇stanbul,0,,1
405,4,0,,0,,1,i̇stanbul,1,lisans,1
405,5,0,,0,,0,,0,,0
405,6,1,ilişkileri,0,,0,,1,lisans,1
405,7,0,,0,,0,,1,lisans,1
405,12,0,,0,,0,,1,lisans,1
405,13,0,,0,,1,i̇stanbul,0,,1
405,14,0,,0,,1,i̇stanbul,1,lisans,1
405,15,0,,0,,1,i̇stanbul,1,lisans,1
405,16,0,,0,,1,i̇stanbul,0,,1
405,8,0,,0,,0,,1,lisans,1
405,11,0,,0,,0,,1,lisans,1
405,12,0,,0,,1,i̇stanbul,1,lisans,0
406,1,0,,1,i̇ngilizce,0,,1,lisans,1
406,2,0,,1,i̇ngilizce,0,,1,lisans,1
406,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
406,4,1,geliştirme,1,i̇ngilizce,0,,1,lisans,1
406,5,0,,1,i̇ngilizce,0,,0,,1
406,6,0,,0,,0,,1,lisans,1
406,7,0,,0,,0,,1,lisans,1
406,12,0,,0,,0,,1,lisans,1
406,13,0,,0,,0,,0,,1
406,14,1,erp,0,,0,,1,lisans,1
406,15,0,,0,,0,,1,lisans,1
406,16,1,erp,0,,0,,0,,1
406,8,0,,0,,0,,1,lisans,1
406,11,0,,1,i̇ngilizce,0,,1,lisans,1
406,12,0,,1,i̇ngilizce,0,,1,lisans,1
407,1,0,,0,,0,,1,lisans,1
407,2,0,,0,,0,,1,lisans,1
407,3,0,,0,,0,,0,,1
407,4,0,,0,,0,,1,lisans,1
407,5,0,,0,,0,,0,,1
407,6,0,,0,,0,,1,lisans,1
407,7,1,bilgisi,0,,0,,1,lisans,1
407,12,0,,0,,0,,1,lisans,1
407,13,0,,0,,0,,0,,1
407,14,0,,0,,0,,1,lisans,1
407,15,0,,0,,0,,1,lisans,1
407,16,0,,0,,0,,0,,1
407,8,0,,0,,0,,1,lisans,1
407,11,0,,0,,0,,1,lisans,1
407,12,0,,0,,0,,1,lisans,1
408,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
408,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
408,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,1
408,4,2,"bilgisayar, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
408,5,0,,1,i̇ngilizce,0,,0,,1
408,6,3,"iletişim, ilişkileri, i̇nsan",0,,0,,1,lisans,1
408,7,1,analiz,0,,0,,1,lisans,1
408,12,0,,0,,0,,1,lisans,1
408,13,0,,0,,1,i̇stanbul,0,,1
408,14,0,,0,,1,i̇stanbul,1,lisans,1
408,15,0,,0,,1,i̇stanbul,1,lisans,1
408,16,0,,0,,1,i̇stanbul,0,,1
408,8,0,,0,,0,,1,lisans,1
408,11,0,,1,i̇ngilizce,0,,1,lisans,1
408,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
409,1,2,"sql, veri",1,i̇ngilizce,1,i̇stanbul,0,,1
